route_id,service_id,trip_id,trip_headsign,shape_id
237155,WE,340.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WE,350.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WE,360.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WE,370.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WE,380.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WE,390.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WE,400.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WE,410.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WE,420.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WE,430.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WE,440.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WE,450.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WE,460.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WE,470.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WE,480.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WE,490.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WE,500.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WE,510.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WE,520.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WE,530.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WE,540.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,11.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,21.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,31.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,41.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,51.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,61.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,71.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,81.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,91.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,101.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,111.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,121.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,131.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,141.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,151.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,161.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,171.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,181.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,191.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,201.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,211.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,221.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,231.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,241.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,251.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,261.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,271.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,281.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,291.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,301.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,311.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,321.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,331.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,341.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,351.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,361.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,371.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,381.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,391.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,401.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,411.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,421.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,431.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,441.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,451.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,461.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,471.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,481.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,491.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,501.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,511.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,521.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,531.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237155,WD,541.237155,[Dummy]Römerkastell-to-Dudweiler Dudoplatz,237155
237740,WE,10.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,20.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,30.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,40.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,50.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,60.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,70.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,80.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,90.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,100.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,110.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,120.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,130.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,140.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,150.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,160.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,170.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,180.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,190.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,200.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,210.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,220.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,230.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,240.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,250.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,260.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,270.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,280.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,290.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,300.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,310.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,320.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,330.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,340.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,350.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,360.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,370.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,380.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,390.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,400.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,410.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,420.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,430.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,440.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,450.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,460.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,470.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,480.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,490.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,500.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,510.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,520.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,530.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WE,540.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,11.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,21.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,31.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,41.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,51.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,61.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,71.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,81.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,91.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,101.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,111.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,121.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,131.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,141.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,151.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,161.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,171.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,181.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,191.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,201.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,211.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,221.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,231.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,241.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,251.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,261.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,271.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,281.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,291.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,301.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,311.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,321.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,331.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,341.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,351.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,361.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,371.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,381.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,391.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,401.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,411.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,421.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,431.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,441.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,451.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,461.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,471.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,481.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,491.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,501.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,511.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,521.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,531.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
237740,WD,541.237740,[Dummy]Universität Busterminal-to-Betriebshof,237740
385708,WE,10.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,20.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,30.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,40.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,50.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,60.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,70.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,80.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,90.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,100.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,110.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,120.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,130.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,140.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,150.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,160.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,170.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,180.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,190.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,200.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,210.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,220.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,230.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,240.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,250.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,260.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,270.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,280.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,290.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,300.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,310.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,320.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,330.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,340.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,350.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,360.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,370.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,380.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,390.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,400.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,410.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,420.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,430.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,440.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,450.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,460.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,470.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,480.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,490.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,500.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,510.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,520.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,530.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WE,540.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WD,11.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WD,21.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WD,31.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WD,41.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WD,51.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WD,61.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WD,71.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WD,81.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WD,91.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WD,101.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WD,111.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WD,121.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WD,131.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WD,141.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WD,151.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WD,161.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WD,171.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WD,181.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WD,191.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WD,201.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WD,211.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WD,221.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WD,231.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WD,241.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WD,251.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WD,261.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WD,271.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WD,281.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WD,291.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WD,301.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WD,311.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WD,321.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WD,331.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WD,341.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WD,351.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WD,361.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WD,371.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WD,381.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WD,391.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WD,401.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WD,411.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WD,421.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WD,431.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WD,441.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WD,451.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WD,461.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WD,471.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
385708,WD,481.385708,"[Dummy]Trier, Hauptbahnhof-to-Türkismühle, Bahnhof",385708
