route_id,service_id,trip_id,trip_headsign,shape_id
19914,WE,19914.043,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.04319914
19914,WE,19914.044,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.04419914
19914,WE,19914.045,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.04519914
19914,WE,19914.046,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.04619914
19914,WE,19914.047,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.04719914
19914,WE,19914.048,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.04819914
19914,WE,19914.049,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.04919914
19914,WE,19914.050,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.05019914
19914,WE,19914.051,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.05119914
19914,WE,19914.052,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.05219914
19914,WE,19914.053,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.05319914
19914,WE,19914.054,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.05419914
19914,WD,19914.11,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.1119914
19914,WD,19914.12,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.1219914
19914,WD,19914.13,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.1319914
19914,WD,19914.14,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.1419914
19914,WD,19914.15,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.1519914
19914,WD,19914.16,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.1619914
19914,WD,19914.17,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.1719914
19914,WD,19914.18,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.1819914
19914,WD,19914.19,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.1919914
19914,WD,19914.110,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.11019914
19914,WD,19914.111,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.11119914
19914,WD,19914.112,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.11219914
19914,WD,19914.113,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.11319914
19914,WD,19914.114,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.11419914
19914,WD,19914.115,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.11519914
19914,WD,19914.116,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.11619914
19914,WD,19914.117,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.11719914
19914,WD,19914.118,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.11819914
19914,WD,19914.119,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.11919914
19914,WD,19914.120,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.12019914
19914,WD,19914.121,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.12119914
19914,WD,19914.122,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.12219914
19914,WD,19914.123,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.12319914
19914,WD,19914.124,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.12419914
19914,WD,19914.125,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.12519914
19914,WD,19914.126,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.12619914
19914,WD,19914.127,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.12719914
19914,WD,19914.128,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.12819914
19914,WD,19914.129,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.12919914
19914,WD,19914.130,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.13019914
19914,WD,19914.131,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.13119914
19914,WD,19914.132,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.13219914
19914,WD,19914.133,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.13319914
19914,WD,19914.134,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.13419914
19914,WD,19914.135,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.13519914
19914,WD,19914.136,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.13619914
19914,WD,19914.137,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.13719914
19914,WD,19914.138,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.13819914
19914,WD,19914.139,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.13919914
19914,WD,19914.140,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.14019914
19914,WD,19914.141,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.14119914
19914,WD,19914.142,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.14219914
19914,WD,19914.143,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.14319914
19914,WD,19914.144,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.14419914
19914,WD,19914.145,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.14519914
19914,WD,19914.146,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.14619914
19914,WD,19914.147,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.14719914
19914,WD,19914.148,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.14819914
19914,WD,19914.149,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.14919914
19914,WD,19914.150,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.15019914
19914,WD,19914.151,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.15119914
19914,WD,19914.152,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.15219914
19914,WD,19914.153,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.15319914
19914,WD,19914.154,[Dummy]Flughafen-Süd-to-Universität-Nord,19914.15419914
19936,WE,19936.01,[Dummy]Roland-Center-to-Kulenkampffallee,19936.0119936
19936,WE,19936.02,[Dummy]Roland-Center-to-Kulenkampffallee,19936.0219936
19936,WE,19936.03,[Dummy]Roland-Center-to-Kulenkampffallee,19936.0319936
19936,WE,19936.04,[Dummy]Roland-Center-to-Kulenkampffallee,19936.0419936
19936,WE,19936.05,[Dummy]Roland-Center-to-Kulenkampffallee,19936.0519936
19936,WE,19936.06,[Dummy]Roland-Center-to-Kulenkampffallee,19936.0619936
19936,WE,19936.07,[Dummy]Roland-Center-to-Kulenkampffallee,19936.0719936
19936,WE,19936.08,[Dummy]Roland-Center-to-Kulenkampffallee,19936.0819936
19936,WE,19936.09,[Dummy]Roland-Center-to-Kulenkampffallee,19936.0919936
19936,WE,19936.010,[Dummy]Roland-Center-to-Kulenkampffallee,19936.01019936
19936,WE,19936.011,[Dummy]Roland-Center-to-Kulenkampffallee,19936.01119936
19936,WE,19936.012,[Dummy]Roland-Center-to-Kulenkampffallee,19936.01219936
19936,WE,19936.013,[Dummy]Roland-Center-to-Kulenkampffallee,19936.01319936
19936,WE,19936.014,[Dummy]Roland-Center-to-Kulenkampffallee,19936.01419936
19936,WE,19936.015,[Dummy]Roland-Center-to-Kulenkampffallee,19936.01519936
19936,WE,19936.016,[Dummy]Roland-Center-to-Kulenkampffallee,19936.01619936
19936,WE,19936.017,[Dummy]Roland-Center-to-Kulenkampffallee,19936.01719936
19936,WE,19936.018,[Dummy]Roland-Center-to-Kulenkampffallee,19936.01819936
19936,WE,19936.019,[Dummy]Roland-Center-to-Kulenkampffallee,19936.01919936
19936,WE,19936.020,[Dummy]Roland-Center-to-Kulenkampffallee,19936.02019936
19936,WE,19936.021,[Dummy]Roland-Center-to-Kulenkampffallee,19936.02119936
19936,WE,19936.022,[Dummy]Roland-Center-to-Kulenkampffallee,19936.02219936
19936,WE,19936.023,[Dummy]Roland-Center-to-Kulenkampffallee,19936.02319936
19936,WE,19936.024,[Dummy]Roland-Center-to-Kulenkampffallee,19936.02419936
19936,WE,19936.025,[Dummy]Roland-Center-to-Kulenkampffallee,19936.02519936
19936,WE,19936.026,[Dummy]Roland-Center-to-Kulenkampffallee,19936.02619936
19936,WE,19936.027,[Dummy]Roland-Center-to-Kulenkampffallee,19936.02719936
19936,WE,19936.028,[Dummy]Roland-Center-to-Kulenkampffallee,19936.02819936
19936,WE,19936.029,[Dummy]Roland-Center-to-Kulenkampffallee,19936.02919936
19936,WE,19936.030,[Dummy]Roland-Center-to-Kulenkampffallee,19936.03019936
19936,WE,19936.031,[Dummy]Roland-Center-to-Kulenkampffallee,19936.03119936
19936,WE,19936.032,[Dummy]Roland-Center-to-Kulenkampffallee,19936.03219936
19936,WE,19936.033,[Dummy]Roland-Center-to-Kulenkampffallee,19936.03319936
19936,WE,19936.034,[Dummy]Roland-Center-to-Kulenkampffallee,19936.03419936
19936,WE,19936.035,[Dummy]Roland-Center-to-Kulenkampffallee,19936.03519936
19936,WE,19936.036,[Dummy]Roland-Center-to-Kulenkampffallee,19936.03619936
19936,WE,19936.037,[Dummy]Roland-Center-to-Kulenkampffallee,19936.03719936
19936,WE,19936.038,[Dummy]Roland-Center-to-Kulenkampffallee,19936.03819936
19936,WE,19936.039,[Dummy]Roland-Center-to-Kulenkampffallee,19936.03919936
19936,WE,19936.040,[Dummy]Roland-Center-to-Kulenkampffallee,19936.04019936
19936,WE,19936.041,[Dummy]Roland-Center-to-Kulenkampffallee,19936.04119936
19936,WE,19936.042,[Dummy]Roland-Center-to-Kulenkampffallee,19936.04219936
19936,WE,19936.043,[Dummy]Roland-Center-to-Kulenkampffallee,19936.04319936
19936,WE,19936.044,[Dummy]Roland-Center-to-Kulenkampffallee,19936.04419936
19936,WE,19936.045,[Dummy]Roland-Center-to-Kulenkampffallee,19936.04519936
19936,WE,19936.046,[Dummy]Roland-Center-to-Kulenkampffallee,19936.04619936
19936,WE,19936.047,[Dummy]Roland-Center-to-Kulenkampffallee,19936.04719936
19936,WE,19936.048,[Dummy]Roland-Center-to-Kulenkampffallee,19936.04819936
19936,WE,19936.049,[Dummy]Roland-Center-to-Kulenkampffallee,19936.04919936
19936,WE,19936.050,[Dummy]Roland-Center-to-Kulenkampffallee,19936.05019936
19936,WE,19936.051,[Dummy]Roland-Center-to-Kulenkampffallee,19936.05119936
19936,WE,19936.052,[Dummy]Roland-Center-to-Kulenkampffallee,19936.05219936
19936,WE,19936.053,[Dummy]Roland-Center-to-Kulenkampffallee,19936.05319936
19936,WE,19936.054,[Dummy]Roland-Center-to-Kulenkampffallee,19936.05419936
19936,WD,19936.11,[Dummy]Roland-Center-to-Kulenkampffallee,19936.1119936
19936,WD,19936.12,[Dummy]Roland-Center-to-Kulenkampffallee,19936.1219936
19936,WD,19936.13,[Dummy]Roland-Center-to-Kulenkampffallee,19936.1319936
19936,WD,19936.14,[Dummy]Roland-Center-to-Kulenkampffallee,19936.1419936
19936,WD,19936.15,[Dummy]Roland-Center-to-Kulenkampffallee,19936.1519936
19936,WD,19936.16,[Dummy]Roland-Center-to-Kulenkampffallee,19936.1619936
19936,WD,19936.17,[Dummy]Roland-Center-to-Kulenkampffallee,19936.1719936
19936,WD,19936.18,[Dummy]Roland-Center-to-Kulenkampffallee,19936.1819936
19936,WD,19936.19,[Dummy]Roland-Center-to-Kulenkampffallee,19936.1919936
19936,WD,19936.110,[Dummy]Roland-Center-to-Kulenkampffallee,19936.11019936
19936,WD,19936.111,[Dummy]Roland-Center-to-Kulenkampffallee,19936.11119936
19936,WD,19936.112,[Dummy]Roland-Center-to-Kulenkampffallee,19936.11219936
19936,WD,19936.113,[Dummy]Roland-Center-to-Kulenkampffallee,19936.11319936
19936,WD,19936.114,[Dummy]Roland-Center-to-Kulenkampffallee,19936.11419936
19936,WD,19936.115,[Dummy]Roland-Center-to-Kulenkampffallee,19936.11519936
19936,WD,19936.116,[Dummy]Roland-Center-to-Kulenkampffallee,19936.11619936
19936,WD,19936.117,[Dummy]Roland-Center-to-Kulenkampffallee,19936.11719936
19936,WD,19936.118,[Dummy]Roland-Center-to-Kulenkampffallee,19936.11819936
19936,WD,19936.119,[Dummy]Roland-Center-to-Kulenkampffallee,19936.11919936
19936,WD,19936.120,[Dummy]Roland-Center-to-Kulenkampffallee,19936.12019936
19936,WD,19936.121,[Dummy]Roland-Center-to-Kulenkampffallee,19936.12119936
19936,WD,19936.122,[Dummy]Roland-Center-to-Kulenkampffallee,19936.12219936
19936,WD,19936.123,[Dummy]Roland-Center-to-Kulenkampffallee,19936.12319936
19936,WD,19936.124,[Dummy]Roland-Center-to-Kulenkampffallee,19936.12419936
19936,WD,19936.125,[Dummy]Roland-Center-to-Kulenkampffallee,19936.12519936
19936,WD,19936.126,[Dummy]Roland-Center-to-Kulenkampffallee,19936.12619936
19936,WD,19936.127,[Dummy]Roland-Center-to-Kulenkampffallee,19936.12719936
19936,WD,19936.128,[Dummy]Roland-Center-to-Kulenkampffallee,19936.12819936
19936,WD,19936.129,[Dummy]Roland-Center-to-Kulenkampffallee,19936.12919936
19936,WD,19936.130,[Dummy]Roland-Center-to-Kulenkampffallee,19936.13019936
19936,WD,19936.131,[Dummy]Roland-Center-to-Kulenkampffallee,19936.13119936
19936,WD,19936.132,[Dummy]Roland-Center-to-Kulenkampffallee,19936.13219936
19936,WD,19936.133,[Dummy]Roland-Center-to-Kulenkampffallee,19936.13319936
19936,WD,19936.134,[Dummy]Roland-Center-to-Kulenkampffallee,19936.13419936
19936,WD,19936.135,[Dummy]Roland-Center-to-Kulenkampffallee,19936.13519936
19936,WD,19936.136,[Dummy]Roland-Center-to-Kulenkampffallee,19936.13619936
19936,WD,19936.137,[Dummy]Roland-Center-to-Kulenkampffallee,19936.13719936
19936,WD,19936.138,[Dummy]Roland-Center-to-Kulenkampffallee,19936.13819936
19936,WD,19936.139,[Dummy]Roland-Center-to-Kulenkampffallee,19936.13919936
19936,WD,19936.140,[Dummy]Roland-Center-to-Kulenkampffallee,19936.14019936
19936,WD,19936.141,[Dummy]Roland-Center-to-Kulenkampffallee,19936.14119936
19936,WD,19936.142,[Dummy]Roland-Center-to-Kulenkampffallee,19936.14219936
19936,WD,19936.143,[Dummy]Roland-Center-to-Kulenkampffallee,19936.14319936
19936,WD,19936.144,[Dummy]Roland-Center-to-Kulenkampffallee,19936.14419936
19936,WD,19936.145,[Dummy]Roland-Center-to-Kulenkampffallee,19936.14519936
19936,WD,19936.146,[Dummy]Roland-Center-to-Kulenkampffallee,19936.14619936
19936,WD,19936.147,[Dummy]Roland-Center-to-Kulenkampffallee,19936.14719936
19936,WD,19936.148,[Dummy]Roland-Center-to-Kulenkampffallee,19936.14819936
19936,WD,19936.149,[Dummy]Roland-Center-to-Kulenkampffallee,19936.14919936
19936,WD,19936.150,[Dummy]Roland-Center-to-Kulenkampffallee,19936.15019936
19936,WD,19936.151,[Dummy]Roland-Center-to-Kulenkampffallee,19936.15119936
19936,WD,19936.152,[Dummy]Roland-Center-to-Kulenkampffallee,19936.15219936
19936,WD,19936.153,[Dummy]Roland-Center-to-Kulenkampffallee,19936.15319936
19936,WD,19936.154,[Dummy]Roland-Center-to-Kulenkampffallee,19936.15419936
19939,WE,19939.01,[Dummy]Arsten-to-Falkenberg,19939.0119939
19939,WE,19939.02,[Dummy]Arsten-to-Falkenberg,19939.0219939
19939,WE,19939.03,[Dummy]Arsten-to-Falkenberg,19939.0319939
19939,WE,19939.04,[Dummy]Arsten-to-Falkenberg,19939.0419939
19939,WE,19939.05,[Dummy]Arsten-to-Falkenberg,19939.0519939
19939,WE,19939.06,[Dummy]Arsten-to-Falkenberg,19939.0619939
19939,WE,19939.07,[Dummy]Arsten-to-Falkenberg,19939.0719939
19939,WE,19939.08,[Dummy]Arsten-to-Falkenberg,19939.0819939
19939,WE,19939.09,[Dummy]Arsten-to-Falkenberg,19939.0919939
19939,WE,19939.010,[Dummy]Arsten-to-Falkenberg,19939.01019939
19939,WE,19939.011,[Dummy]Arsten-to-Falkenberg,19939.01119939
19939,WE,19939.012,[Dummy]Arsten-to-Falkenberg,19939.01219939
19939,WE,19939.013,[Dummy]Arsten-to-Falkenberg,19939.01319939
19939,WE,19939.014,[Dummy]Arsten-to-Falkenberg,19939.01419939
19939,WE,19939.015,[Dummy]Arsten-to-Falkenberg,19939.01519939
19939,WE,19939.016,[Dummy]Arsten-to-Falkenberg,19939.01619939
19939,WE,19939.017,[Dummy]Arsten-to-Falkenberg,19939.01719939
19939,WE,19939.018,[Dummy]Arsten-to-Falkenberg,19939.01819939
19939,WE,19939.019,[Dummy]Arsten-to-Falkenberg,19939.01919939
19939,WE,19939.020,[Dummy]Arsten-to-Falkenberg,19939.02019939
19939,WE,19939.021,[Dummy]Arsten-to-Falkenberg,19939.02119939
19939,WE,19939.022,[Dummy]Arsten-to-Falkenberg,19939.02219939
19939,WE,19939.023,[Dummy]Arsten-to-Falkenberg,19939.02319939
19939,WE,19939.024,[Dummy]Arsten-to-Falkenberg,19939.02419939
19939,WE,19939.025,[Dummy]Arsten-to-Falkenberg,19939.02519939
19939,WE,19939.026,[Dummy]Arsten-to-Falkenberg,19939.02619939
19939,WE,19939.027,[Dummy]Arsten-to-Falkenberg,19939.02719939
19939,WE,19939.028,[Dummy]Arsten-to-Falkenberg,19939.02819939
19939,WE,19939.029,[Dummy]Arsten-to-Falkenberg,19939.02919939
19939,WE,19939.030,[Dummy]Arsten-to-Falkenberg,19939.03019939
19939,WE,19939.031,[Dummy]Arsten-to-Falkenberg,19939.03119939
19939,WE,19939.032,[Dummy]Arsten-to-Falkenberg,19939.03219939
19939,WE,19939.033,[Dummy]Arsten-to-Falkenberg,19939.03319939
19939,WE,19939.034,[Dummy]Arsten-to-Falkenberg,19939.03419939
19939,WE,19939.035,[Dummy]Arsten-to-Falkenberg,19939.03519939
19939,WE,19939.036,[Dummy]Arsten-to-Falkenberg,19939.03619939
19939,WE,19939.037,[Dummy]Arsten-to-Falkenberg,19939.03719939
19939,WE,19939.038,[Dummy]Arsten-to-Falkenberg,19939.03819939
19939,WE,19939.039,[Dummy]Arsten-to-Falkenberg,19939.03919939
19939,WE,19939.040,[Dummy]Arsten-to-Falkenberg,19939.04019939
19939,WE,19939.041,[Dummy]Arsten-to-Falkenberg,19939.04119939
19939,WE,19939.042,[Dummy]Arsten-to-Falkenberg,19939.04219939
19939,WE,19939.043,[Dummy]Arsten-to-Falkenberg,19939.04319939
19939,WE,19939.044,[Dummy]Arsten-to-Falkenberg,19939.04419939
19939,WE,19939.045,[Dummy]Arsten-to-Falkenberg,19939.04519939
19939,WE,19939.046,[Dummy]Arsten-to-Falkenberg,19939.04619939
19939,WE,19939.047,[Dummy]Arsten-to-Falkenberg,19939.04719939
19939,WE,19939.048,[Dummy]Arsten-to-Falkenberg,19939.04819939
19939,WE,19939.049,[Dummy]Arsten-to-Falkenberg,19939.04919939
19939,WE,19939.050,[Dummy]Arsten-to-Falkenberg,19939.05019939
19939,WE,19939.051,[Dummy]Arsten-to-Falkenberg,19939.05119939
19939,WE,19939.052,[Dummy]Arsten-to-Falkenberg,19939.05219939
19939,WE,19939.053,[Dummy]Arsten-to-Falkenberg,19939.05319939
19939,WE,19939.054,[Dummy]Arsten-to-Falkenberg,19939.05419939
19939,WD,19939.11,[Dummy]Arsten-to-Falkenberg,19939.1119939
19939,WD,19939.12,[Dummy]Arsten-to-Falkenberg,19939.1219939
19939,WD,19939.13,[Dummy]Arsten-to-Falkenberg,19939.1319939
19939,WD,19939.14,[Dummy]Arsten-to-Falkenberg,19939.1419939
19939,WD,19939.15,[Dummy]Arsten-to-Falkenberg,19939.1519939
19939,WD,19939.16,[Dummy]Arsten-to-Falkenberg,19939.1619939
19939,WD,19939.17,[Dummy]Arsten-to-Falkenberg,19939.1719939
19939,WD,19939.18,[Dummy]Arsten-to-Falkenberg,19939.1819939
19939,WD,19939.19,[Dummy]Arsten-to-Falkenberg,19939.1919939
19939,WD,19939.110,[Dummy]Arsten-to-Falkenberg,19939.11019939
19939,WD,19939.111,[Dummy]Arsten-to-Falkenberg,19939.11119939
19939,WD,19939.112,[Dummy]Arsten-to-Falkenberg,19939.11219939
19939,WD,19939.113,[Dummy]Arsten-to-Falkenberg,19939.11319939
19939,WD,19939.114,[Dummy]Arsten-to-Falkenberg,19939.11419939
19939,WD,19939.115,[Dummy]Arsten-to-Falkenberg,19939.11519939
19939,WD,19939.116,[Dummy]Arsten-to-Falkenberg,19939.11619939
19939,WD,19939.117,[Dummy]Arsten-to-Falkenberg,19939.11719939
19939,WD,19939.118,[Dummy]Arsten-to-Falkenberg,19939.11819939
19939,WD,19939.119,[Dummy]Arsten-to-Falkenberg,19939.11919939
19939,WD,19939.120,[Dummy]Arsten-to-Falkenberg,19939.12019939
19939,WD,19939.121,[Dummy]Arsten-to-Falkenberg,19939.12119939
19939,WD,19939.122,[Dummy]Arsten-to-Falkenberg,19939.12219939
19939,WD,19939.123,[Dummy]Arsten-to-Falkenberg,19939.12319939
19939,WD,19939.124,[Dummy]Arsten-to-Falkenberg,19939.12419939
19939,WD,19939.125,[Dummy]Arsten-to-Falkenberg,19939.12519939
19939,WD,19939.126,[Dummy]Arsten-to-Falkenberg,19939.12619939
19939,WD,19939.127,[Dummy]Arsten-to-Falkenberg,19939.12719939
19939,WD,19939.128,[Dummy]Arsten-to-Falkenberg,19939.12819939
19939,WD,19939.129,[Dummy]Arsten-to-Falkenberg,19939.12919939
19939,WD,19939.130,[Dummy]Arsten-to-Falkenberg,19939.13019939
19939,WD,19939.131,[Dummy]Arsten-to-Falkenberg,19939.13119939
19939,WD,19939.132,[Dummy]Arsten-to-Falkenberg,19939.13219939
19939,WD,19939.133,[Dummy]Arsten-to-Falkenberg,19939.13319939
19939,WD,19939.134,[Dummy]Arsten-to-Falkenberg,19939.13419939
19939,WD,19939.135,[Dummy]Arsten-to-Falkenberg,19939.13519939
19939,WD,19939.136,[Dummy]Arsten-to-Falkenberg,19939.13619939
19939,WD,19939.137,[Dummy]Arsten-to-Falkenberg,19939.13719939
19939,WD,19939.138,[Dummy]Arsten-to-Falkenberg,19939.13819939
19939,WD,19939.139,[Dummy]Arsten-to-Falkenberg,19939.13919939
19939,WD,19939.140,[Dummy]Arsten-to-Falkenberg,19939.14019939
19939,WD,19939.141,[Dummy]Arsten-to-Falkenberg,19939.14119939
19939,WD,19939.142,[Dummy]Arsten-to-Falkenberg,19939.14219939
19939,WD,19939.143,[Dummy]Arsten-to-Falkenberg,19939.14319939
19939,WD,19939.144,[Dummy]Arsten-to-Falkenberg,19939.14419939
19939,WD,19939.145,[Dummy]Arsten-to-Falkenberg,19939.14519939
19939,WD,19939.146,[Dummy]Arsten-to-Falkenberg,19939.14619939
19939,WD,19939.147,[Dummy]Arsten-to-Falkenberg,19939.14719939
19939,WD,19939.148,[Dummy]Arsten-to-Falkenberg,19939.14819939
19939,WD,19939.149,[Dummy]Arsten-to-Falkenberg,19939.14919939
19939,WD,19939.150,[Dummy]Arsten-to-Falkenberg,19939.15019939
19939,WD,19939.151,[Dummy]Arsten-to-Falkenberg,19939.15119939
19939,WD,19939.152,[Dummy]Arsten-to-Falkenberg,19939.15219939
19939,WD,19939.153,[Dummy]Arsten-to-Falkenberg,19939.15319939
19939,WD,19939.154,[Dummy]Arsten-to-Falkenberg,19939.15419939
20061,WE,20061.01,[Dummy]Gröpelingen-to-Weserwehr,20061.0120061
20061,WE,20061.02,[Dummy]Gröpelingen-to-Weserwehr,20061.0220061
20061,WE,20061.03,[Dummy]Gröpelingen-to-Weserwehr,20061.0320061
20061,WE,20061.04,[Dummy]Gröpelingen-to-Weserwehr,20061.0420061
20061,WE,20061.05,[Dummy]Gröpelingen-to-Weserwehr,20061.0520061
20061,WE,20061.06,[Dummy]Gröpelingen-to-Weserwehr,20061.0620061
20061,WE,20061.07,[Dummy]Gröpelingen-to-Weserwehr,20061.0720061
20061,WE,20061.08,[Dummy]Gröpelingen-to-Weserwehr,20061.0820061
20061,WE,20061.09,[Dummy]Gröpelingen-to-Weserwehr,20061.0920061
20061,WE,20061.010,[Dummy]Gröpelingen-to-Weserwehr,20061.01020061
